Name,Type,Start Time,Elapsed Time,Start Direction,End Direction,Crashed,Dead
52200,True,324513.5,18.0,West,East,0,0
52201,True,324526.5,15.5,West,East,0,0
52202,True,324527.5,17.5,North,South,0,0
52203,True,324535.0,15.5,East,West,0,0
52204,True,324543.5,15.5,West,East,0,0
52205,True,324548.5,15.5,North,South,0,0
52206,True,324554.0,15.5,West,East,0,0
52207,True,324555.5,17.0,South,North,0,0
52208,True,324558.5,17.0,North,South,0,0
52209,True,324563.5,15.5,East,West,0,0
52210,True,324573.0,15.5,West,East,0,0
52211,True,324574.0,17.5,East,West,0,0
52212,True,324574.5,22.0,North,East,0,0
52213,True,324585.5,17.5,West,North,0,0
52214,True,324587.0,19.0,South,North,0,0
52215,True,324591.5,17.5,North,South,0,0
52216,True,324596.0,16.0,West,East,0,0
52217,True,324597.5,17.5,East,West,0,0
52218,True,324600.0,20.0,South,West,0,0
52219,True,324607.5,15.5,East,West,0,0
52220,True,324617.5,35.5,South,North,1,0
52221,True,324618.0,38.0,North,South,0,0
52222,True,324622.0,37.0,West,East,0,0
52223,True,324629.5,35.5,South,North,0,0
52224,True,324632.5,35.5,West,East,0,0
52225,True,324661.5,15.5,North,South,0,0
52226,True,324664.5,15.5,South,North,0,0
52227,True,324666.0,17.0,East,West,0,0
52228,False,324669.0,16.0,West,East,0,0
52229,True,324681.5,17.5,South,West,0,0
52230,True,324682.0,20.0,East,West,0,0
52231,False,324688.0,16.0,West,East,0,0
52232,True,324695.0,17.5,North,West,0,0
52233,True,324702.5,15.5,West,East,0,0
52234,True,324707.0,15.5,East,West,0,0
52235,True,324710.0,15.5,North,South,0,0
52236,True,324714.0,15.5,West,East,0,0
52237,True,324719.0,17.5,South,East,0,0
52238,True,324729.0,15.5,West,East,0,0
52239,True,324731.0,16.5,South,North,0,0
52240,True,324737.5,15.5,East,West,0,0
52241,True,324743.0,15.5,North,South,0,0
52242,True,324746.5,15.5,West,East,0,0
52243,True,324754.5,15.5,North,South,0,0
52244,True,324760.5,15.5,East,West,0,0
52245,True,324760.5,20.5,South,East,0,0
52246,True,324766.0,20.0,North,West,0,0
52247,True,324772.0,19.0,South,West,0,0
52248,True,324777.5,18.5,West,North,0,0
52249,True,324778.5,22.5,North,West,0,0
52250,True,324779.0,25.0,East,West,0,0
52251,True,324791.0,16.0,North,South,0,0
52252,True,324792.0,18.0,South,North,0,0
52253,True,324801.5,15.5,West,East,0,0
52254,True,324805.0,35.5,North,South,1,0
52255,True,324816.5,35.5,East,West,0,0
52256,True,324819.5,37.5,North,West,0,0
52257,True,324819.5,40.5,West,East,0,0
52258,True,324843.0,22.0,South,West,0,0
52259,False,324848.5,20.5,East,North,0,0
52260,True,324855.0,17.0,South,North,0,0
52261,True,324862.0,17.5,East,South,0,0
52262,True,324865.5,17.0,West,East,0,0
52263,True,324874.5,37.5,South,West,1,0
52264,True,324877.5,37.5,East,West,0,0
52265,True,324880.0,38.0,West,East,0,0
52266,True,324890.0,35.5,East,West,0,0
52267,True,324890.0,38.5,West,East,0,0
52268,True,324891.0,42.5,South,East,0,0
52269,True,324918.0,20.5,North,West,0,0
52270,True,324920.5,23.0,East,North,0,0
52271,True,324927.0,19.5,West,East,0,0
52272,True,324933.0,18.5,South,West,0,0
52273,True,324936.5,18.0,East,West,0,0
52274,True,324945.0,15.5,South,North,0,0
52275,True,324948.0,15.5,East,West,0,0
52276,True,324950.5,18.0,West,South,0,0
52277,True,324951.0,22.5,North,West,0,0
52278,True,324955.5,21.0,South,North,0,0
52279,True,324964.0,17.5,East,North,0,0
52280,True,324970.5,17.5,North,West,0,0
52281,True,324973.0,20.0,West,South,0,0
52282,True,324976.0,20.0,East,West,0,0
52283,True,324980.5,18.5,North,South,0,0
52284,True,324982.5,21.5,South,East,0,0
52285,True,324990.5,36.5,West,East,1,0
52286,False,324993.0,36.0,East,West,0,0
52287,True,324995.5,36.5,North,South,0,0
52288,True,325000.5,37.5,West,South,0,0
52289,True,325027.5,15.5,South,North,0,0
52290,True,325035.5,15.5,North,South,0,0
52291,True,325037.0,19.0,West,South,0,0
52292,True,325047.0,15.5,North,South,0,0
52293,True,325051.5,15.5,East,West,0,0
52294,True,325052.0,18.0,West,East,0,0
52295,True,325060.0,17.5,South,West,0,0
52296,True,325063.5,17.0,North,South,0,0
52297,True,325067.0,18.5,West,North,0,0
52298,True,325072.5,16.0,East,West,0,0
52299,True,325076.0,15.5,North,South,0,0
52301,False,325090.0,15.5,West,South,0,0
52300,True,325090.0,20.5,North,West,0,0
52302,True,325098.5,17.5,East,North,0,0
52303,True,325099.5,19.5,South,North,0,0
52304,True,325102.5,19.5,North,South,0,0
52305,True,325106.5,20.5,West,South,0,0
52306,True,325109.0,21.0,East,West,0,0
52307,True,325112.5,20.5,North,South,0,0
52308,False,325119.5,15.5,South,North,0,0
52309,True,325121.0,17.0,West,East,0,0
52310,True,325125.0,16.0,East,West,0,0
52311,True,325128.5,15.5,North,South,0,0
52312,True,325136.0,15.5,South,North,0,0
52313,True,325146.0,17.5,North,West,0,0
52314,True,325148.5,18.0,West,East,0,0
52315,True,325157.5,15.5,East,West,0,0
52316,False,325159.0,16.0,North,South,0,0
52317,True,325167.0,17.5,South,West,0,0
52318,True,325169.0,20.5,North,East,0,0
52319,False,325174.0,19.5,East,South,0,0
52320,True,325174.0,22.5,West,East,0,0
52321,True,325180.5,19.0,North,South,0,0
52322,True,325186.5,16.0,West,East,0,0
52323,True,325192.0,15.5,South,North,0,0
52324,True,325198.0,17.5,North,West,0,0
52325,True,325202.5,16.0,East,West,0,0
52326,False,325213.0,13.5,East,West,0,0
52327,True,325216.5,15.5,South,North,0,0
52328,True,325221.5,15.5,West,East,0,0
52329,True,325223.5,16.5,North,South,0,0
52330,True,325228.5,15.5,East,West,0,0
52331,False,325235.5,13.5,West,East,0,0
52332,False,325237.5,15.5,South,West,0,0
52333,True,325241.0,17.5,East,South,0,0
52334,False,325247.5,15.5,West,South,0,0
52335,True,325248.0,18.0,South,North,0,0
52336,True,325259.5,15.5,North,South,0,0
52337,True,325259.5,18.5,East,West,0,0
52338,True,325269.0,15.5,South,North,0,0
52339,True,325270.5,17.0,North,South,0,0
52340,True,325279.5,15.5,West,East,0,0
52341,True,325280.0,20.0,East,South,0,0
52342,True,325294.5,17.5,South,West,0,0
52343,True,325296.5,38.5,West,East,1,0
52344,True,325304.5,55.5,East,West,1,0
52345,True,325305.0,60.0,North,East,0,0
52346,True,325307.5,60.5,South,North,0,0
52347,True,325309.0,62.0,West,East,0,0
52348,True,325336.0,38.0,East,West,0,0
52349,True,325364.5,15.5,North,South,0,0
52350,True,325367.0,16.0,South,North,0,0
52351,True,325368.5,17.5,West,East,0,0
52352,True,325370.5,20.5,East,North,0,0
52353,True,325375.0,19.0,North,South,0,0
52354,True,325384.5,15.5,East,West,0,0
52355,True,325389.5,15.5,West,East,0,0
52356,True,325395.5,17.5,North,East,0,0
52357,False,325399.5,15.5,South,North,0,0
52358,True,325400.5,19.5,East,North,0,0
52359,True,325406.5,18.5,West,South,0,0
52360,True,325410.0,38.0,South,North,1,0
52361,True,325416.0,35.5,North,South,0,0
52362,True,325417.5,37.0,West,East,0,0
52363,True,325421.5,38.0,East,South,0,0
52364,True,325426.0,38.5,South,East,0,0
52365,True,325448.0,21.5,West,South,0,0
52366,True,325455.0,17.5,North,South,0,0
52367,True,325458.0,17.5,East,West,0,0
52368,True,325466.0,17.5,South,West,0,0
52369,True,325467.0,19.5,West,East,0,0
52370,True,325482.5,15.5,North,South,0,0
52371,True,325486.0,17.5,South,East,0,0
52372,True,325489.5,17.0,East,West,0,0
52373,True,325499.5,15.5,East,West,0,0
52374,True,325505.5,15.5,North,South,0,0
52375,True,325510.5,15.5,West,East,0,0
52376,True,325514.5,15.5,East,West,0,0
52377,False,325534.0,13.5,West,East,0,0
52378,True,325541.5,15.5,East,West,0,0
52379,True,325544.5,35.5,West,East,1,0
52380,False,325549.0,35.5,North,East,0,0
52381,True,325550.5,39.0,South,East,0,0
52382,True,325559.5,55.5,East,West,1,0
52383,True,325582.0,38.0,North,West,0,0
52384,True,325587.5,35.5,West,East,0,0
52385,True,325593.0,37.5,East,South,0,0
52386,True,325616.5,17.0,North,South,0,0
52387,True,325621.5,15.5,West,East,0,0
52388,True,325629.0,17.5,South,East,0,0
52389,True,325632.5,17.0,East,West,0,0
52390,True,325633.0,19.5,North,South,0,0
52391,True,325635.5,20.0,West,East,0,0
52392,True,325641.0,19.5,South,West,0,0
52393,True,325642.5,21.0,East,West,0,0
52394,True,325652.0,35.5,West,East,1,0
52395,True,325652.5,40.0,South,West,0,0
52396,True,325653.0,44.5,East,South,0,0
52397,True,325654.5,46.0,North,South,0,0
52398,True,325663.0,40.5,West,East,0,0
52399,True,325689.5,19.0,East,North,0,0
52400,True,325694.5,17.0,West,East,0,0
52401,True,325702.5,15.5,North,South,0,0
52402,True,325707.0,15.5,East,West,0,0
52403,True,325716.0,15.5,West,East,0,0
52404,True,325716.5,20.0,South,East,0,0
52405,True,325721.0,20.5,North,West,0,0
52406,True,325723.0,21.5,East,West,0,0
52407,True,325727.0,20.5,West,East,0,0
52408,True,325730.0,22.5,South,East,0,0
52409,True,325733.0,22.5,East,West,0,0
52410,True,325747.5,17.5,West,North,0,0
52411,True,325748.5,19.5,South,North,0,0
52412,True,325754.5,16.5,East,West,0,0
52414,False,325760.5,13.5,South,North,0,0
52413,True,325760.0,17.0,West,East,0,0
52415,True,325762.0,18.0,North,South,0,0
52416,True,325773.5,15.5,West,East,0,0
52417,True,325778.5,15.5,North,South,0,0
52418,False,325780.5,15.5,South,North,0,0
52419,True,325784.0,17.5,East,North,0,0
52420,True,325794.0,15.5,South,North,0,0
52421,True,325796.5,16.0,North,South,0,0
52422,True,325802.0,15.5,West,East,0,0
52423,True,325806.5,15.5,North,South,0,0
52424,False,325810.5,13.5,East,West,0,0
52425,True,325818.5,15.5,West,East,0,0
52426,True,325820.0,17.0,North,South,0,0
52427,False,325823.5,15.5,South,North,0,0
52428,True,325825.0,17.0,East,West,0,0
52429,True,325833.0,15.5,West,East,0,0
52430,False,325835.0,17.5,East,North,0,0
52431,True,325837.5,40.0,North,East,1,0
52432,True,325854.5,35.5,East,West,0,0
52433,True,325879.0,15.5,South,North,0,0
52434,True,325880.5,19.0,North,West,0,0
52435,True,325886.0,16.5,West,East,0,0
52436,True,325889.5,16.0,East,West,0,0
52437,True,325894.0,17.5,South,East,0,0
52438,True,325903.5,17.5,East,South,0,0
52439,True,325907.5,136.5,West,East,1,1
52440,True,325908.0,141.0,North,West,0,0
52441,True,325909.5,142.5,South,North,0,0
52442,True,325917.5,139.5,West,North,0,0
52443,True,326044.5,15.5,East,West,0,0
52444,True,326046.5,16.5,South,North,0,0
52445,True,326053.5,15.5,West,East,0,0
52446,True,326058.0,15.5,East,West,0,0
52447,True,326061.5,15.5,South,North,0,0
52448,True,326070.5,15.5,West,East,0,0
52449,True,326076.5,15.5,North,South,0,0
52450,True,326083.0,17.5,West,North,0,0
52451,True,326089.0,17.5,North,East,0,0
52452,True,326094.0,15.5,East,West,0,0
52453,True,326100.5,15.5,North,South,0,0
52454,True,326107.5,15.5,East,West,0,0
52455,True,326108.0,18.0,South,North,0,0
52456,True,326114.0,15.5,West,East,0,0
52457,True,326120.0,15.5,South,North,0,0
52458,True,326131.5,15.5,East,West,0,0
52459,True,326139.5,15.5,West,East,0,0
52460,True,326149.5,15.5,South,North,0,0
52461,True,326150.5,17.5,West,East,0,0
52462,True,326151.5,39.5,North,South,1,0
52463,True,326163.0,37.5,West,South,0,0
52464,True,326164.5,39.0,East,West,0,0
52465,True,326165.5,41.0,North,South,0,0
52466,True,326198.5,15.5,South,North,0,0
52467,True,326203.5,15.5,West,East,0,0
52468,True,326204.5,19.5,North,East,0,0
52469,True,326206.0,21.0,East,West,0,0
52470,True,326211.0,19.0,South,North,0,0
52471,True,326219.0,15.5,East,West,0,0
52472,True,326226.0,15.5,West,East,0,0
52473,True,326232.0,15.5,North,South,0,0
52474,False,326233.0,16.5,East,West,0,0
52475,True,326233.5,19.0,South,North,0,0
52476,True,326236.0,21.5,West,North,0,0
52478,False,326250.0,15.5,West,North,0,0
52477,True,326250.0,20.5,South,West,0,0
52479,True,326261.0,15.5,North,South,0,0
52480,True,326263.5,18.0,West,North,0,0
52481,True,326270.5,17.5,South,West,0,0
52482,True,326279.5,15.5,East,West,0,0
52483,True,326287.5,17.5,West,South,0,0
52484,True,326289.0,21.0,South,East,0,0
52485,True,326293.0,20.0,East,West,0,0
52486,True,326302.5,15.5,North,South,0,0
52487,True,326313.0,17.5,North,East,0,0
52488,True,326314.0,21.5,South,East,0,0
52489,True,326325.5,15.5,West,East,0,0
52490,True,326331.0,17.5,East,North,0,0
52491,True,326331.5,22.0,North,West,0,0
52492,True,326335.0,21.5,South,North,0,0
52493,True,326337.5,24.0,West,South,0,0
52494,False,326342.0,23.5,East,South,0,0
52495,True,326353.5,17.5,South,West,0,0
52496,True,326355.5,18.5,North,South,0,0
52497,True,326355.5,21.5,East,West,0,0
52498,True,326366.5,17.5,North,West,0,0
52499,True,326366.5,20.5,West,East,0,0
52500,False,326379.0,13.5,East,West,0,0
